tDocumento;tTipoDocumento;tCodigoCliente;tCortesia;nNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nVenta;nRecargo;nDescuento;nPrecioOficial;nPropina;ntotal;nAbono;nVuelto;tCortesiaPago;tEstadoDocumento;tClientePago;tTurno;fPago;tCaja;tUsuario;tUsuarioAutoriza;fRegistro;tUsuarioAnulado;fRegistroAnulado;tObservacion;tSalon;tEmision;tConsumo;lReplica;tAutorizacion;tCodigoControl;tImpresora;tSerieImpresora;fDiaContable;tDescuento;fInicio;fCaducidad;tContribuyenteEspecial;tNumeroAutorizacion;nDescuentoNeto;lEnvioOfisis;lEstadoFacturacion;tRespFacturacion;lImpresionMonedaExtranjera;lImpresionAut;tImprTermica;tReserva;lAnticipo;femision;nLey1;UsuarioReimpresion;nReimpresion;CodigoVisaNet;CodigoMercadoPago;CodigoMercadoPagoEstatico;tordenCompra;tMotivoAnulacion
T00014000000209;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;20;8;NULL;2;NULL;1700000054;29/08/2017 14:05;3;RCASTILLO;RCASTILLO;29/08/2017 14:05;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000208;2;;;12,71186441;2,288135593;0;0;15;0;0;0;NULL;NULL;20;5;NULL;2;NULL;1700000054;29/08/2017 14:01;3;RCASTILLO;RCASTILLO;29/08/2017 14:01;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000207;2;;;30,33898305;5,461016949;0;0;35,8;0;0;0;NULL;NULL;35,8;0;NULL;2;NULL;1700000054;29/08/2017 13:56;3;RCASTILLO;RCASTILLO;29/08/2017 13:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000206;2;;;14,40677966;2,593220339;0;0;17;0;0;0;NULL;NULL;17;0;NULL;2;NULL;1700000054;29/08/2017 13:55;3;RCASTILLO;RCASTILLO;29/08/2017 13:55;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000205;2;;;8,474576271;1,525423729;0;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1700000054;29/08/2017 13:54;3;RCASTILLO;RCASTILLO;29/08/2017 13:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000204;2;;;16,94915254;3,050847458;0;0;20;0;0;0;NULL;NULL;20;0;NULL;2;NULL;1700000054;29/08/2017 13:53;3;RCASTILLO;RCASTILLO;29/08/2017 13:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000203;2;;;36,44067797;6,559322034;0;0;43;0;0;0;NULL;NULL;43;0;NULL;2;NULL;1700000054;29/08/2017 13:51;3;RCASTILLO;RCASTILLO;29/08/2017 13:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000202;2;;;22,03389831;3,966101695;0;0;26;0;0;0;NULL;NULL;26;0;NULL;2;NULL;1700000054;29/08/2017 13:48;3;RCASTILLO;RCASTILLO;29/08/2017 13:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000201;2;;;13,55932203;2,440677966;0;0;16;0;0;0;NULL;NULL;0;48,8;NULL;2;NULL;1700000054;29/08/2017 13:42;3;RCASTILLO;RCASTILLO;29/08/2017 13:42;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000200;2;;;97,45762712;17,54237288;0;0;115;0;0;0;NULL;NULL;115;0;NULL;2;NULL;1700000054;29/08/2017 13:23;3;RCASTILLO;RCASTILLO;29/08/2017 13:23;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000199;2;;;13,55932203;2,440677966;0;0;16;0;0;0;NULL;NULL;16;0;NULL;2;NULL;1700000054;29/08/2017 13:21;3;RCASTILLO;RCASTILLO;29/08/2017 13:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000198;2;;;11,86440678;2,13559322;0;0;14;0;0;0;NULL;NULL;14;0;NULL;2;NULL;1700000054;29/08/2017 13:06;3;RCASTILLO;RCASTILLO;29/08/2017 13:06;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000197;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1700000054;29/08/2017 12:53;3;RCASTILLO;RCASTILLO;29/08/2017 12:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000196;2;;;4,237288136;0,762711864;0;0;5;0;0;0;NULL;NULL;10;5;NULL;2;NULL;1700000054;29/08/2017 12:49;3;RCASTILLO;RCASTILLO;29/08/2017 12:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000195;2;;;23,72881356;4,271186441;0;0;28;0;0;0;NULL;NULL;28;0;NULL;2;NULL;1700000054;29/08/2017 12:47;3;RCASTILLO;RCASTILLO;29/08/2017 12:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000194;2;;;28,81355932;5,186440678;0;0;34;0;0;0;NULL;NULL;34;0;NULL;2;NULL;1700000054;29/08/2017 12:37;3;RCASTILLO;RCASTILLO;29/08/2017 12:37;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000193;2;;;15,25423729;2,745762712;0;0;18;0;0;0;NULL;NULL;18;0;NULL;2;NULL;1700000054;29/08/2017 12:23;3;RCASTILLO;RCASTILLO;29/08/2017 12:23;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000192;2;;;3,389830508;0,610169492;0;0;4;0;0;0;NULL;NULL;4;0;NULL;2;NULL;1700000054;29/08/2017 12:14;3;RCASTILLO;RCASTILLO;29/08/2017 12:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000191;2;;;21,18644068;3,813559322;0;0;25;0;0;0;NULL;NULL;100;75;NULL;2;NULL;1700000054;29/08/2017 12:08;3;RCASTILLO;RCASTILLO;29/08/2017 12:08;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000190;2;;;7,627118644;1,372881356;0;0;9;0;0;0;NULL;NULL;9;0;NULL;2;NULL;1700000054;29/08/2017 11:53;3;RCASTILLO;RCASTILLO;29/08/2017 11:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000189;2;;;21,18644068;3,813559322;0;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1700000054;29/08/2017 11:52;3;RCASTILLO;RCASTILLO;29/08/2017 11:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000188;2;;;55,08474576;9,915254237;0;0;65;0;0;0;NULL;NULL;65;0;NULL;2;NULL;1700000054;29/08/2017 11:44;3;RCASTILLO;RCASTILLO;29/08/2017 11:44;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000187;2;;;15,25423729;2,745762712;0;0;18;0;0;0;NULL;NULL;20;2;NULL;2;NULL;1700000054;29/08/2017 11:43;3;RCASTILLO;RCASTILLO;29/08/2017 11:35;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000186;2;;;27,11864407;4,881355932;0;0;32;0;0;0;NULL;NULL;100;68;NULL;2;NULL;1700000054;29/08/2017 11:31;3;RCASTILLO;RCASTILLO;29/08/2017 11:30;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000185;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1700000054;29/08/2017 11:30;3;RCASTILLO;RCASTILLO;29/08/2017 11:30;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000184;2;;;9,322033898;1,677966102;0;0;11;0;0;0;NULL;NULL;11;0;NULL;2;NULL;1700000054;29/08/2017 11:18;3;RCASTILLO;RCASTILLO;29/08/2017 11:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000183;2;;;7,627118644;1,372881356;0;0;9;0;0;0;NULL;NULL;9;0;NULL;2;NULL;1700000054;29/08/2017 11:17;3;RCASTILLO;RCASTILLO;29/08/2017 11:17;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000182;2;;;4,449152542;0,800847458;0;0;5,25;0;1,75;0;NULL;NULL;5,25;0;NULL;2;NULL;1700000054;29/08/2017 10:52;3;RCASTILLO;RCASTILLO;29/08/2017 10:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;0;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000181;2;;;33,05084746;5,949152542;0;0;39;0;0;0;NULL;NULL;39;0;NULL;2;NULL;1700000054;29/08/2017 10:49;3;RCASTILLO;RCASTILLO;29/08/2017 10:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000180;2;;;3,813559322;0,686440678;0;0;4,5;0;1,5;0;NULL;NULL;4,5;0;NULL;2;NULL;1700000054;29/08/2017 10:47;3;RCASTILLO;RCASTILLO;29/08/2017 10:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000179;2;;;22,03389831;3,966101695;0;0;26;0;0;0;NULL;NULL;26;0;NULL;2;NULL;1700000054;29/08/2017 10:18;3;RCASTILLO;RCASTILLO;29/08/2017 10:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000178;2;;;6,779661017;1,220338983;0;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1700000054;29/08/2017 10:17;3;RCASTILLO;RCASTILLO;29/08/2017 10:17;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000177;2;;;6,779661017;1,220338983;0;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1700000054;29/08/2017 10:14;3;RCASTILLO;RCASTILLO;29/08/2017 10:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000176;2;;;13,55932203;2,440677966;0;0;16;0;0;0;NULL;NULL;16;0;NULL;2;NULL;1700000054;29/08/2017 10:11;3;RCASTILLO;RCASTILLO;29/08/2017 10:11;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000175;2;;;14,40677966;2,593220339;0;0;17;0;0;0;NULL;NULL;20;3;NULL;2;NULL;1700000054;29/08/2017 9:54;3;RCASTILLO;RCASTILLO;29/08/2017 9:54;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000174;2;;;31,3559322;5,644067797;0;0;37;0;0;0;NULL;NULL;37;0;NULL;2;NULL;1700000054;29/08/2017 9:50;3;RCASTILLO;RCASTILLO;29/08/2017 9:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;29/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000173;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;100;88;NULL;2;NULL;1700000052;27/08/2017 20:15;3;RCASTILLO;RCASTILLO;27/08/2017 20:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000172;2;;;67,79661017;12,20338983;0;0;80;0;0;0;NULL;NULL;100;20;NULL;2;NULL;1700000052;27/08/2017 20:12;3;RCASTILLO;RCASTILLO;27/08/2017 20:12;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000171;2;;;20,33898305;3,661016949;0;0;24;0;0;0;NULL;NULL;24;0;NULL;2;NULL;1700000052;27/08/2017 19:59;3;RCASTILLO;RCASTILLO;27/08/2017 19:59;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000170;2;;;12,71186441;2,288135593;0;0;15;0;0;0;NULL;NULL;15;0;NULL;2;NULL;1700000052;27/08/2017 19:52;3;RCASTILLO;RCASTILLO;27/08/2017 19:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000169;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;102;90;NULL;2;NULL;1700000052;27/08/2017 19:46;3;RCASTILLO;RCASTILLO;27/08/2017 19:45;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000168;2;;;28,81355932;5,186440678;0;0;34;0;0;0;NULL;NULL;34;0;NULL;2;NULL;1700000052;27/08/2017 19:27;3;RCASTILLO;RCASTILLO;27/08/2017 19:27;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000167;2;;;32,20338983;5,796610169;0;0;38;0;0;0;NULL;NULL;38;0;NULL;2;NULL;1700000052;27/08/2017 19:25;3;RCASTILLO;RCASTILLO;27/08/2017 19:25;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000166;2;;;32,20338983;5,796610169;0;0;38;0;0;0;NULL;NULL;40;2;NULL;2;NULL;1700000052;27/08/2017 19:22;3;RCASTILLO;RCASTILLO;27/08/2017 19:22;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000165;2;;;28,81355932;5,186440678;0;0;34;0;0;0;NULL;NULL;100;66;NULL;2;NULL;1700000052;27/08/2017 19:20;3;RCASTILLO;RCASTILLO;27/08/2017 19:20;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000164;2;;;52,54237288;9,457627119;0;0;62;0;0;0;NULL;NULL;62;0;NULL;2;NULL;1700000052;27/08/2017 19:16;3;RCASTILLO;RCASTILLO;27/08/2017 19:16;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000163;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1700000052;27/08/2017 19:13;3;RCASTILLO;RCASTILLO;27/08/2017 19:13;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000162;2;;;10,16949153;1,830508475;0;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1700000052;27/08/2017 19:12;3;RCASTILLO;RCASTILLO;27/08/2017 19:12;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000161;2;;;28,81355932;5,186440678;0;0;34;0;0;0;NULL;NULL;34;0;NULL;2;NULL;1700000052;27/08/2017 19:09;3;RCASTILLO;RCASTILLO;27/08/2017 19:08;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000160;2;;;46,61016949;8,389830508;0;0;55;0;0;0;NULL;NULL;55;0;NULL;2;NULL;1700000052;27/08/2017 18:51;3;RCASTILLO;RCASTILLO;27/08/2017 18:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000159;2;;;2,372881356;0,427118644;0;0;2,8;0;0;0;NULL;NULL;2,8;0;NULL;2;NULL;1700000052;27/08/2017 18:47;3;RCASTILLO;RCASTILLO;27/08/2017 18:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000158;2;;;23,72881356;4,271186441;0;0;28;0;0;0;NULL;NULL;28;0;NULL;2;NULL;1700000052;27/08/2017 18:31;3;RCASTILLO;RCASTILLO;27/08/2017 18:30;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000157;2;;;32,20338983;5,796610169;0;0;38;0;0;0;NULL;NULL;40;2;NULL;2;NULL;1700000052;27/08/2017 18:29;3;RCASTILLO;RCASTILLO;27/08/2017 18:29;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000156;2;;;33,89830508;6,101694915;0;0;40;0;0;0;NULL;NULL;40;0;NULL;2;NULL;1700000052;27/08/2017 18:27;3;RCASTILLO;RCASTILLO;27/08/2017 18:27;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000155;2;;;44,06779661;7,93220339;0;0;52;0;0;0;NULL;NULL;52;0;NULL;4;;1700000052;27/08/2017 18:26;3;RCASTILLO;RCASTILLO;27/08/2017 18:25;RCASTILLO;27/08/2017 18:26;EROR;1;NULL;;1;;;1;FFCF290120;27/08/2017 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
